KEYPPAL_PR|KEYPPAL|NUM_PRODUCTOR|AUTO_REC_PROD|COND_CAM_PROD_SN|FUE_CAM_PROD_SN|COMU_CAM_SN|SIT_DESPLAZ_OPA|SIT_DESPLAZ_OPB|SIT_DESPLAZ_OPC|SIT_DESPLAZ_OPD|ANIO_DESPLAZ_FOR|ANIO_DESPOJO|ANIO_ABAN_FORZ|RES_PROD_SN|COD_DPTO_RESPROD|MET_MEDICION|D_EUCLIDIANA_KM|D_GEODESICA_KM|PROD_SEX|MUJCABFAM_SN|NIVEL_ESTUD|EDAD_PROD|RAZA_PROD|DED_PROD|PROD_SEG_OPA|PROD_SEG_OPB|PROD_SEG_OPC|PROD_SEG_OPD
004FF7231AE30EF0C42394801763DBA301|004FF7231AE30EF0C42394801763DBA3|01|2|||||||||||2|70|punto alcaldia municipal|25.8545379963931|26.0077055829154|1|2|8|37|6|5|||1|
004FF7231AE30EF0C5DD8E5FC729CDE301|004FF7231AE30EF0C5DD8E5FC729CDE3|01|1|1||1||||1||||2|70|punto alcaldia municipal|2.71184702215162|2.72824592605889|1|1|6|59|6|2|||1|
004FF7231AE30EF0DF027A652628DF7001|004FF7231AE30EF0DF027A652628DF70|01|1|1||1||||1||||2|70|punto alcaldia municipal|2.77587975174666|2.7918145219678|1|1|1|54|6|1|||1|
004FF7231AE30EF0ECF91D6ADAB119B201|004FF7231AE30EF0ECF91D6ADAB119B2|01|1|1||1||||1||||2|70|punto alcaldia municipal|3.01051291696458|3.02826758286047|1|1|8|42|6|1|||1|
0076914C2179983D56CFFE9BF30682BF01|0076914C2179983D56CFFE9BF30682BF|01|1|1||1|1||||2004|||2|17|centroide vereda|0.880441197254383|0.881375110253664|1|1|1|55|6|1|||1|
0076914C2179983D6159FA9F124C10E201|0076914C2179983D6159FA9F124C10E2|01|2|||||||||||1||UPA|0|0|1|2|2|90|6|6|||1|
0076914C2179983D63684C31C880820301|0076914C2179983D63684C31C8808203|01|2|||||||||||1||UPA|0|0|1|1|1|57|6|5|||1|
0076914C2179983DA5D6165099A0CB2301|0076914C2179983DA5D6165099A0CB23|01|1|1||1||||1||||1||UPA|0|0|2|1|4|63|6|1|||1|
0076914C2179983DA733D91E00C59E8401|0076914C2179983DA733D91E00C59E84|01|1|2|1|1||||1||||1||UPA|0|0|1|1|6|48|6|3|||1|
0076914C2179983DDD3204BA77FBDEE501|0076914C2179983DDD3204BA77FBDEE5|01|2|||||||||||1||UPA|0|0|1|2|4|65|6|2|||1|
0076914C2179983DF7736C5675C3EBA601|0076914C2179983DF7736C5675C3EBA6|01|2|||||||||||1||UPA|0|0|1|1|6|67|6|5|||1|
00933828FD72D38F09048359FB7B8CA301|00933828FD72D38F09048359FB7B8CA3|01|2|||||||||||2|76|punto alcaldia municipal|11.4854719440708|11.5565473470134|1|1|3|99|6|2|1|||
00933828FD72D38F538F6DC55D4D6B3701|00933828FD72D38F538F6DC55D4D6B37|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|1|||1|
00933828FD72D38F6559FD7D75C3010101|00933828FD72D38F6559FD7D75C30101|01|1|1||1||||1||||1||UPA|0|0|1|1|2|56|6|1|||1|
00933828FD72D38F7E8BE8B7B0E19DF901|00933828FD72D38F7E8BE8B7B0E19DF9|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|1|||1|
00933828FD72D38FAC725CF7557F49D701|00933828FD72D38FAC725CF7557F49D7|01|1|1||1||||1||||1||UPA|0|0|1|1|1|38|6|1|||1|
00933828FD72D38FEFC2C7DF0F33A63E01|00933828FD72D38FEFC2C7DF0F33A63E|01|2|||||||||||2|76|punto alcaldia municipal|12.1962241889894|12.2714402859588|1|1|6|42|6|2|||1|
00A117ED61D270590BC359F10B3D29B601|00A117ED61D270590BC359F10B3D29B6|01|2|||||||||||2|11|punto alcaldia municipal|97.7764024834864|98.3551318358041|2|1|6|31|6|5|||1|
00A117ED61D27059127FCED2E1B78EA801|00A117ED61D27059127FCED2E1B78EA8|01|1|1||1||||1||||2|25|centroide vereda|3.03729166099156|3.05161274228564|1|1|3|50|6|2|||1|
00A117ED61D27059546B4E81C655C28E01|00A117ED61D27059546B4E81C655C28E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|1|||1|
00A117ED61D2705956869F23A80F549101|00A117ED61D2705956869F23A80F5491|01|1|1||1||||1||||1||UPA|0|0|1|1|3|54|6|1|||1|
00A117ED61D27059680EA3DD4FD10B0401|00A117ED61D27059680EA3DD4FD10B04|01|1|1||1||||1||||1||UPA|0|0|2|1|1|42|6|2|||1|
00A117ED61D2705982C49B37260CA34501|00A117ED61D2705982C49B37260CA345|01|1|1||1||||1||||1||UPA|0|0|2|1|8|73|6|2|||1|
00A117ED61D27059A3F0DBA2FB85B42501|00A117ED61D27059A3F0DBA2FB85B425|01|1|1||1||||1||||1||UPA|0|0|1|1|1|46|6|1|||1|
00A117ED61D27059A475E07BEC3B8FC701|00A117ED61D27059A475E07BEC3B8FC7|01|1|1||1||||1||||1||UPA|0|0|1|1|1|58|6|2|||1|
00A117ED61D27059BFF718B3944C875401|00A117ED61D27059BFF718B3944C8754|01|1|1||1||||1||||1||UPA|0|0|2|1|1|64|6|2|||1|
00A117ED61D27059DCFEAE39FA9591E901|00A117ED61D27059DCFEAE39FA9591E9|01|1|1||1|1||||2003|||1||UPA|0|0|1|1|4|61|6|1|1|||
00A7F546BDB71BEE21008E52DD2E866901|00A7F546BDB71BEE21008E52DD2E8669|01|2|||||||||||2|66|punto alcaldia municipal|4.65335667841104|4.65873057773415|1|1|6|60|6|5|||1|
00A7F546BDB71BEE25B90C701881946D01|00A7F546BDB71BEE25B90C701881946D|01|2|||||||||||2|66|punto alcaldia municipal|4.1318353297745|4.1369214046239|2|1|8|41|6|1|||1|
00A7F546BDB71BEE696E550BC2CFB5E701|00A7F546BDB71BEE696E550BC2CFB5E7|01|1|1||1||||1||||1||UPA|0|0|1|1|8|64|6|1|||1|
00A7F546BDB71BEE7BAFF885338D85FF01|00A7F546BDB71BEE7BAFF885338D85FF|01|2|||||||||||2|66|punto alcaldia municipal|4.02855118176793|4.03332926096574|1|1|8|28|6|4|||1|
00A7F546BDB71BEE7C752B1FB3AE953201|00A7F546BDB71BEE7C752B1FB3AE9532|01|1|2|1|1||||1||||2|66|punto alcaldia municipal|4.00586779301321|4.01146764415133|2|1|8|47|6|2|||1|
00A7F546BDB71BEEDFAC53194686856C01|00A7F546BDB71BEEDFAC53194686856C|01|2|||||||||||1||UPA|0|0|2|2|8|79|6|1|||1|
00A7F546BDB71BEEE384E4613C9F962701|00A7F546BDB71BEEE384E4613C9F9627|01|2|||||||||||2|05|punto alcaldia municipal|129.202719176293|129.937934459187|2|1|6|57|6|5|||1|
00A7F546BDB71BEEF649FC709BF4CE5A01|00A7F546BDB71BEEF649FC709BF4CE5A|01|2|||||||||||1||UPA|0|0|1|2|8|99|6|1|||1|
00A7F546BDB71BEEF9569B23CA467AC501|00A7F546BDB71BEEF9569B23CA467AC5|01|1|1||1||||1||||1||UPA|0|0|1|1|8|99|6|1|||1|
00B46532F6C983981AE8817FA02A5C8E01|00B46532F6C983981AE8817FA02A5C8E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|65|6|1|||1|
00B46532F6C98398229F890F7FE8E3E901|00B46532F6C98398229F890F7FE8E3E9|01|1|1||1||||1||||1||UPA|0|0|1|1|2|31|6|1|||1|
00B46532F6C9839844B8A8A06546F59B01|00B46532F6C9839844B8A8A06546F59B|01|2|||||||||||2|41|centroide vereda|0.217813431376152|0.217744386792827|1|1|2|40|6|3|||1|
00B46532F6C983984C83AF1129F6150701|00B46532F6C983984C83AF1129F61507|01|1|1||1||||1||||1||UPA|0|0|1|1|1|58|6|1|||1|
00B46532F6C9839852356A9061A9437501|00B46532F6C9839852356A9061A94375|01|1|1||1||||1||||1||UPA|0|0|1|1|1|63|6|1|||1|
00B46532F6C983986EA3C1538B22A65E01|00B46532F6C983986EA3C1538B22A65E|01|1|1||1||||1||||2|41|centroide vereda|0.305652936860554|0.305587805133058|1|1|1|62|6|6|||1|
00B46532F6C9839875216F650027224901|00B46532F6C9839875216F6500272249|01|1|1||1||||1||||2|41|centroide vereda|0.446847869303541|0.447208086436615|1|1|2|56|6|1|||1|
00B46532F6C98398998C6EF6ABFD5F9C01|00B46532F6C98398998C6EF6ABFD5F9C|01|1|1||1||||1||||1||UPA|0|0|1|1|1|43|6|1|||1|
00B46532F6C98398ADF2E6088FA1C6E001|00B46532F6C98398ADF2E6088FA1C6E0|01|1|1||1||||1||||2|41|centroide vereda|0.234084179284657|0.234468872064731|1|1|1|59|6|2|||1|
00B46532F6C98398B1084363511E973601|00B46532F6C98398B1084363511E9736|01|1|1||1||||1||||1||UPA|0|0|1|1|3|20|6|1|||1|
00B46532F6C98398B309419E82C4F92A01|00B46532F6C98398B309419E82C4F92A|01|1|1||1|1||||1994|||1||UPA|0|0|1|1|2|56|6|1|||1|
00B46532F6C98398C0B46263456307EE01|00B46532F6C98398C0B46263456307EE|01|1|1||1||||1||||1||UPA|0|0|1|1|1|62|6|1|||1|
00B46532F6C98398CE38EE5BF8A9D99F01|00B46532F6C98398CE38EE5BF8A9D99F|01|1|1||1||||1||||1||UPA|0|0|1|1|1|52|6|2|||1|
00B46532F6C98398F09E4FDF32A7DCF801|00B46532F6C98398F09E4FDF32A7DCF8|01|1|1||1||||1||||1||UPA|0|0|2|1|1|45|6|2|||1|
00B46532F6C98398FC442D11B3DC071D01|00B46532F6C98398FC442D11B3DC071D|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|1|||1|
00C442972B2614557DEC8DD951FA91D201|00C442972B2614557DEC8DD951FA91D2|01|1|1||1||||1||||1||UPA|0|0|1|2|1|60|6|1|||1|
00C442972B261455ACB34440A2FBEC9201|00C442972B261455ACB34440A2FBEC92|01|1|1||1||||1||||1||UPA|0|0|1|1|1|45|6|1|||1|
00C442972B261455BDCC8468A2007D6E01|00C442972B261455BDCC8468A2007D6E|01|1|1||1||||1||||1||UPA|0|0|1|2|1|64|6|1|||1|
00C64FF50B499C0606387BCD58BFCEA901|00C64FF50B499C0606387BCD58BFCEA9|01|1|1||1||||1||||1||UPA|0|0|1|1|1|64|6|1|||1|
00C64FF50B499C0607018576AEC839C401|00C64FF50B499C0607018576AEC839C4|01|1|1||1||||1||||1||UPA|0|0|1|1|2|36|6|1|||1|
00C64FF50B499C066330A4F76522C1A701|00C64FF50B499C066330A4F76522C1A7|01|2|||||||||||1||UPA|0|0|1|2|1|78|6|3|||1|
00C64FF50B499C066CBAA354B6F8A22801|00C64FF50B499C066CBAA354B6F8A228|01|1|1||1||||1||||1||UPA|0|0|1|1|1|38|6|3|||1|
00C64FF50B499C0671A888243670F57B01|00C64FF50B499C0671A888243670F57B|01|1|1||1||||1||||1||UPA|0|0|1|1|1|57|6|3|||1|
00C64FF50B499C06A0B6C4854A97C35F01|00C64FF50B499C06A0B6C4854A97C35F|01|1|1||1||||1||||2|15|centroide vereda|0.868164937691289|0.8732636055732|2|2|1|44|6|2|||1|
00C64FF50B499C06CF2FCFB1801FEA8D01|00C64FF50B499C06CF2FCFB1801FEA8D|01|1|1||1||||1||||1||UPA|0|0|1|1|1|64|6|5|||1|
00C64FF50B499C06DFBC4DF02BB4D7FF01|00C64FF50B499C06DFBC4DF02BB4D7FF|01|1|1||1||||1||||1||UPA|0|0|1|1|1|35|6|1|||1|
00C64FF50B499C06F9EE3EF7EB6229DE01|00C64FF50B499C06F9EE3EF7EB6229DE|01|1|1||1||||1||||1||UPA|0|0|2|1|1|53|6|1|||1|
00D88FC6BE17CA6F0C9F2C58198308BA01|00D88FC6BE17CA6F0C9F2C58198308BA|01|1|1||2||||1||||1||UPA|0|0|1|1|3|45|6|1|||1|
00D88FC6BE17CA6F1DAF750407560E6B01|00D88FC6BE17CA6F1DAF750407560E6B|01|1|1||2||||1||||2|11|punto alcaldia municipal|193.835476522286|193.908878689177|2|1|5|50|6|6|||1|
00D88FC6BE17CA6F2588A6884C0C1F3901|00D88FC6BE17CA6F2588A6884C0C1F39|01|1|1||1||||1||||1||UPA|0|0|1|1|3|26|6|1|||1|
00D88FC6BE17CA6F261923D2D8DAFEC401|00D88FC6BE17CA6F261923D2D8DAFEC4|01|2|||||||||||1||UPA|0|0|2|2|1|63|6|1|||1|
00D88FC6BE17CA6F3EC62EBF2BDAA5B801|00D88FC6BE17CA6F3EC62EBF2BDAA5B8|01|1|2|1|1||||1||||1||UPA|0|0|1|1|1|58|6|1|||1|
00D88FC6BE17CA6F3F1FBF76E94B548C01|00D88FC6BE17CA6F3F1FBF76E94B548C|01|1|1||1||||1||||1||UPA|0|0|2|1|1|58|6|1|||1|
00D88FC6BE17CA6F4CAC05EBE42EF32101|00D88FC6BE17CA6F4CAC05EBE42EF321|01|1|1||1||||1||||1||UPA|0|0|2|1|1|74|6|1|||1|
00D88FC6BE17CA6F51CC4F7EF0BDE80301|00D88FC6BE17CA6F51CC4F7EF0BDE803|01|2|||||||||||1||UPA|0|0|1|1|1|68|6|1||||1
00D88FC6BE17CA6F6456938B625C4C6601|00D88FC6BE17CA6F6456938B625C4C66|01|1|1||2||||1||||1||UPA|0|0|2|1|1|36|6|1|||1|
00D88FC6BE17CA6F7121E70C6783258B01|00D88FC6BE17CA6F7121E70C6783258B|01|1|1||1||||1||||1||UPA|0|0|1|1|1|46|6|1|||1|
00D88FC6BE17CA6FB22938558197360401|00D88FC6BE17CA6FB229385581973604|01|2|||||||||||1||UPA|0|0|2|1|1|42|6|1|||1|
00D88FC6BE17CA6FB6403DB3D252DAFE01|00D88FC6BE17CA6FB6403DB3D252DAFE|01|1|1||1||||1||||1||UPA|0|0|1|1|3|62|6|1|||1|
00D88FC6BE17CA6FC642150471F7F5E001|00D88FC6BE17CA6FC642150471F7F5E0|01|2|||||||||||1||UPA|0|0|2|1|3|39|6|1|||1|
00D88FC6BE17CA6FDAD5CB07B1C21F5601|00D88FC6BE17CA6FDAD5CB07B1C21F56|01|1|1||1||||1||||1||UPA|0|0|2|1|3|56|6|1|||1|
00D88FC6BE17CA6FF8E9C53D0256083F01|00D88FC6BE17CA6FF8E9C53D0256083F|01|2|||||||||||1||UPA|0|0|2|1|3|35|6|1|||1|
00D88FC6BE17CA6FF9B05B74D61702B801|00D88FC6BE17CA6FF9B05B74D61702B8|01|2|||||||||||1||UPA|0|0|2|1|1|58|6|1|||1|
00D8A352D04EA73F5F56BCC23E44EB6F01|00D8A352D04EA73F5F56BCC23E44EB6F|01|2|||||||||||2|20|punto alcaldia municipal|14.4096497587546|14.4841540552878|2|1|3|55|6|3||||1
00DD699F4A6C6CB91009334432259E6D01|00DD699F4A6C6CB91009334432259E6D|01|1|1||1||||1||||1||UPA|0|0|1|2|1|38|6|1|||1|
00DD699F4A6C6CB963C91B5C572FA95401|00DD699F4A6C6CB963C91B5C572FA954|01|2|||||||||||1||UPA|0|0|1|2|1|70|6|1|||1|
00DD699F4A6C6CB967B59C339A7E129C01|00DD699F4A6C6CB967B59C339A7E129C|01|1|1||1||||1||||1||UPA|0|0|2|2|1|56|6|1|||1|
00DD699F4A6C6CB977E4501A0D54660901|00DD699F4A6C6CB977E4501A0D546609|01|1|1||1||||1||||1||UPA|0|0|1|2|1|54|6|2|||1|
00DD699F4A6C6CB9962D6391BB9A31AA01|00DD699F4A6C6CB9962D6391BB9A31AA|01|1|1||1||||1||||2|19|centroide vereda|1.09579104167063|1.09566665477641|1|2|1|54|6|2|||1|
00DD699F4A6C6CB99CE3C8ECBBFE64F301|00DD699F4A6C6CB99CE3C8ECBBFE64F3|01|1|1||1||||1||||2|19|centroide vereda|1.14472088126174|1.14506383040083|1|2|1|59|6|2|||1|
00DD699F4A6C6CB99F73AC80D01FACB601|00DD699F4A6C6CB99F73AC80D01FACB6|01|1|1||1||||1||||1||UPA|0|0|1|2|3|42|6|1|||1|
00DD699F4A6C6CB9B6C0434C3F3A854501|00DD699F4A6C6CB9B6C0434C3F3A8545|01|1|1||1||||1||||1||UPA|0|0|2|1|1|48|6|2|||1|
00DD699F4A6C6CB9C265AB1C0D0CD8CD01|00DD699F4A6C6CB9C265AB1C0D0CD8CD|01|1|1||1||||1||||1||UPA|0|0|2|1|1|56|6|2|||1|
00DD699F4A6C6CB9D94F82B1EE69053B01|00DD699F4A6C6CB9D94F82B1EE69053B|01|1|1||1||||1||||1||UPA|0|0|2|1|2|52|6|2|||1|
00DD699F4A6C6CB9F6AC5F1614DF946601|00DD699F4A6C6CB9F6AC5F1614DF9466|01|1|1||1||||1||||1||UPA|0|0|1|2|1|50|6|2||||1
00E3E1C273D472B54417A04CB87AFB5001|00E3E1C273D472B54417A04CB87AFB50|01|1|1||1||||1||||2|25|centroide vereda|1.30755743830898|1.30755842598701|1|1|1|67|6|2|||1|
00E3E1C273D472B55845E5C903D660B801|00E3E1C273D472B55845E5C903D660B8|01|1|1||1||||1||||1||UPA|0|0|1|1|3|38|6|2|||1|
00E3E1C273D472B56EA51D0EE18A44FB01|00E3E1C273D472B56EA51D0EE18A44FB|01|1|1||1||||1||||2|25|centroide municipio|5.88852984270314|5.92731635353336|1|1|1|62|6|1|||1|
00E3E1C273D472B57B8F442787B8E7AE01|00E3E1C273D472B57B8F442787B8E7AE|01|2|||||||||||1||UPA|0|0|2|2|2|50|6|2|||1|
00E3E1C273D472B57B920B621D3B60CC01|00E3E1C273D472B57B920B621D3B60CC|01|2|||||||||||2|11|punto alcaldia municipal|83.0043185867195|83.1420708233845|1|1|6|45|6|6|||1|
00E3E1C273D472B5C4B8FA9037C7593701|00E3E1C273D472B5C4B8FA9037C75937|01|1|1||1||||1||||1||UPA|0|0|2|1|6|57|6|2|||1|
00E3E1C273D472B5EEB4C87D06A1FC8001|00E3E1C273D472B5EEB4C87D06A1FC80|01|1|1||1||||1||||1||UPA|0|0|2|2|1|29|6|3|||1|
00EA3B34F9F07A41E76CAE7E5B1EA90401|00EA3B34F9F07A41E76CAE7E5B1EA904|01|1|1||1||||1||||1||UPA|0|0|1|2|1|52|6|1|||1|
00EDD43DFF640DA8FD87D93D50FE88FF01|00EDD43DFF640DA8FD87D93D50FE88FF|01|2|||||||||||1||UPA|0|0|2|1|2|56|6|1|||1|
01018C5090CD225609DF20E6B4FDBF5B01|01018C5090CD225609DF20E6B4FDBF5B|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.95437065963847|2.96821130174833|1|1|1|63|1|2|||1|
01018C5090CD22561B1A1E8078535FDA01|01018C5090CD22561B1A1E8078535FDA|01|1|1||1||||1||||1||UPA|0|0|1|1|1|69|1|1|||1|
01018C5090CD22562A60FACE5BABE8A501|01018C5090CD22562A60FACE5BABE8A5|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.87849221413141|2.89196456970612|1|1|1|49|6|1|||1|
01018C5090CD22562B611F72F18E4BB701|01018C5090CD22562B611F72F18E4BB7|01|2|||||||||||2|52|centroide vereda|2.23214993914973|2.24068847922618|1|2|2|56|6|3|||1|
01018C5090CD22562C99AF912D52361901|01018C5090CD22562C99AF912D523619|01|1|1||1||||1||||1||UPA|0|0|1|1|1|44|1|1|||1|
01018C5090CD22562CD1921E2B77F31B01|01018C5090CD22562CD1921E2B77F31B|01|2|||||||||||2|52|punto alcaldia municipal|12.3350256868594|12.3550042868439|1|1|3|49|6|1|||1|
01018C5090CD22563570AD6148C7EE5C01|01018C5090CD22563570AD6148C7EE5C|01|2|||||||||||2|52|centroide vereda|5.61812052943196|5.63212861581655|1|1|3|40|6|2|||1|
01018C5090CD22563D34FB152F77650401|01018C5090CD22563D34FB152F776504|01|1|1||1||||1||||1||UPA|0|0|1|1|1|79|1|1|||1|
01018C5090CD225647CA35031C1F1C5601|01018C5090CD225647CA35031C1F1C56|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.96272843029028|2.97660771743098|2|2|1|43|1|2|||1|
01018C5090CD22564F659FBAE37A88EB01|01018C5090CD22564F659FBAE37A88EB|01|1|1||1||||1||||1||UPA|0|0|2|1|1|52|1|1|||1|
01018C5090CD225664D611329BA2231D01|01018C5090CD225664D611329BA2231D|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.65924266584106|2.66835295375081|1|1|1|69|1|2|||1|
01018C5090CD2256724B500C8934443901|01018C5090CD2256724B500C89344439|01|2|||||||||||2|52|punto alcaldia municipal|3.1374329482172|3.14605199305482|1|1|1|50|1|2|||1|
01018C5090CD22569594BB7A7B633C5D01|01018C5090CD22569594BB7A7B633C5D|01|1|1||1||||1||||1||UPA|0|0|2|1|1|50|1|1|||1|
01018C5090CD2256B28617803DD9D55501|01018C5090CD2256B28617803DD9D555|01|1|1||1||||1||||2|52|centroide vereda|0.53641046952582|0.538167121651029|1|1|1|51|6|1|||1|
01018C5090CD2256C217704D8825643601|01018C5090CD2256C217704D88256436|01|2|||||||||||2|52|punto alcaldia municipal|3.22242226950224|3.23021070759676|1|1|1|79|1|1|||1|
01018C5090CD2256C735758297A382DF01|01018C5090CD2256C735758297A382DF|01|2|||||||||||1||UPA|0|0|1|1|1|79|1|1|||1|
01018C5090CD2256EE89731FD71DCC1401|01018C5090CD2256EE89731FD71DCC14|01|1|1||1||||1||||1||UPA|0|0|2|2|4|28|1|1|||1|
01018C5090CD2256F3144AF556CBDB4501|01018C5090CD2256F3144AF556CBDB45|01|2|||||||||||2|52|punto alcaldia municipal|3.26807823921693|3.27549257987552|2|1|1|64|1|2|||1|
01018C5090CD2256F918B7C09D8DC58701|01018C5090CD2256F918B7C09D8DC587|01|2|||||||||||2|52|punto alcaldia municipal|12.7505821420739|12.7688507379912|2|1|1|72|6|2|||1|
01136AFB442B7B000D76D23C1A15B33F01|01136AFB442B7B000D76D23C1A15B33F|01|1|1||1||||1||||1||UPA|0|0|2|1|1|65|6|1|||1|
01136AFB442B7B0019357A5913E1571501|01136AFB442B7B0019357A5913E15715|01|2|||||||||||2|25|punto alcaldia municipal|9.64634107936366|9.70324969187644|1|2|2|48|6|2||||1
01136AFB442B7B002C31F9201F8E611401|01136AFB442B7B002C31F9201F8E6114|01|2|||||||||||2|25|punto alcaldia municipal|11.031538153229|11.0832374227757|1|2|3|57|6|2|||1|
01136AFB442B7B003885715A0C9054ED01|01136AFB442B7B003885715A0C9054ED|01|1|1||1||||1||||1||UPA|0|0|2|1|3|65|6|3|||1|
01136AFB442B7B004777169B433AF4F501|01136AFB442B7B004777169B433AF4F5|01|2|||||||||||2|25|punto alcaldia municipal|9.33445159132668|9.39071682150124|2|2|2|45|6|2||||1
01136AFB442B7B0060F6C8F094B75D0601|01136AFB442B7B0060F6C8F094B75D06|01|1|1||1||||1||||1||UPA|0|0|2|1|1|73|6|1|||1|
01136AFB442B7B0086A3D1710E06428101|01136AFB442B7B0086A3D1710E064281|01|1|1||1||||1||||1||UPA|0|0|1|2|4|49|6|1|||1|
01136AFB442B7B008D148CF54839C5C601|01136AFB442B7B008D148CF54839C5C6|01|2|||||||||||2|25|punto alcaldia municipal|9.55577277044441|9.61191209951713|1|1|1|66|6|1|||1|
01136AFB442B7B00CF5D26770F4E983501|01136AFB442B7B00CF5D26770F4E9835|01|2|||||||||||1||UPA|0|0|2|1|1|70|6|2|||1|
01136AFB442B7B00E903DC07AC55B5FB01|01136AFB442B7B00E903DC07AC55B5FB|01|1|1||1||||1||||1||UPA|0|0|2|2|4|23|6|1|||1|
01136AFB442B7B00F4E946CA9279AAF201|01136AFB442B7B00F4E946CA9279AAF2|01|1|1||1|1|1|||1994|1994||1||UPA|0|0|1|1|3|41|6|1|||1|
011D2EF6B9D7487E006D2259AA537B8F01|011D2EF6B9D7487E006D2259AA537B8F|01|1|1||1||||1||||1||UPA|0|0|1|1|1|35|6|1|||1|
011D2EF6B9D7487E0D9B910EC05CB06001|011D2EF6B9D7487E0D9B910EC05CB060|01|1|1||1||||1||||2|52|centroide municipio|11.8464688014246|11.8610262484999|2|2|1|34|6|2|||1|
011D2EF6B9D7487E25CF7118FF247B6201|011D2EF6B9D7487E25CF7118FF247B62|01|2|||||||||||2|52|centroide municipio|16.0936024937505|16.0935902828535|1|1|7|63|6|3|||1|
011D2EF6B9D7487E2BF4981D1A64661501|011D2EF6B9D7487E2BF4981D1A646615|01|1|1||1||||1||||2|52|centroide municipio|12.1843010973468|12.1986170771841|2|1|1|36|6|4|||1|
011D2EF6B9D7487E32A1CE0058E301F901|011D2EF6B9D7487E32A1CE0058E301F9|01|1|1||1||||1||||1||UPA|0|0|1|1|1|51|6|2|||1|
011D2EF6B9D7487E7216D01F47E0404901|011D2EF6B9D7487E7216D01F47E04049|01|1|1||1||||1||||1||UPA|0|0|2|2|1|42|6|1|||1|
011D2EF6B9D7487E7F6B8AB71510241F01|011D2EF6B9D7487E7F6B8AB71510241F|01|2|||||||||||2|52|centroide municipio|16.0227565775722|16.0228423563113|1|1|7|65|6|3|||1|
011D2EF6B9D7487E8F69188DBBE4909101|011D2EF6B9D7487E8F69188DBBE49091|01|2|||||||||||2|52|centroide municipio|15.9721150633104|15.9718616272819|1|1|7|63|6|3|||1|
011D2EF6B9D7487E92DA01981C2A58BB01|011D2EF6B9D7487E92DA01981C2A58BB|01|1|1||1||||1||||1||UPA|0|0|2|2|1|46|6|2|||1|
011D2EF6B9D7487E932A7CCFEF86771101|011D2EF6B9D7487E932A7CCFEF867711|01|1|1||1||||1||||1||UPA|0|0|1|1|8|61|6|1|||1|
011D2EF6B9D7487E9DEDC7F7EAEBF83101|011D2EF6B9D7487E9DEDC7F7EAEBF831|01|1|1||1||||1||||1||UPA|0|0|1|1|1|38|6|1|||1|
011D2EF6B9D7487EB2881BF364E4707801|011D2EF6B9D7487EB2881BF364E47078|01|1|1||1||||1||||1||UPA|0|0|2|1|1|32|6|1|||1|
011D2EF6B9D7487EB66F6F493BD4AFB201|011D2EF6B9D7487EB66F6F493BD4AFB2|01|1|1||1||||1||||1||UPA|0|0|1|1|1|62|6|2|1|||
011D2EF6B9D7487EC62F034FA61D3C0701|011D2EF6B9D7487EC62F034FA61D3C07|01|1|1||1||||1||||1||UPA|0|0|1|1|1|38|6|1|||1|
011D2EF6B9D7487ED07F6AD2B843D40801|011D2EF6B9D7487ED07F6AD2B843D408|01|1|1||1||||1||||1||UPA|0|0|2|2|8|67|6|2|||1|
011D2EF6B9D7487EDFEB39164458BF4801|011D2EF6B9D7487EDFEB39164458BF48|01|1|1||1||||1||||1||UPA|0|0|1|1|1|41|1|2|||1|
011D2EF6B9D7487EF236C0359DBDBC0A01|011D2EF6B9D7487EF236C0359DBDBC0A|01|1|1||1||||1||||2|52|centroide municipio|12.0821421415087|12.0962184244656|2|2|1|56|6|2|||1|
011D2EF6B9D7487EFE4A93100B4F181801|011D2EF6B9D7487EFE4A93100B4F1818|01|2|||||||||||2|52|centroide municipio|15.8496673096475|15.8491939333352|1|1|7|65|6|3|||1|
011F375B59F7E05836F429D3AC94230F01|011F375B59F7E05836F429D3AC94230F|01|1|1||1||||1||||1||UPA|0|0|1|1|1|59|6|1|||1|
011F375B59F7E0588DD1A1E7C8BAB80D01|011F375B59F7E0588DD1A1E7C8BAB80D|01|1|1||1||||1||||1||UPA|0|0|1|1|1|51|6|1|||1|
011F375B59F7E058A864165F48A9E69C01|011F375B59F7E058A864165F48A9E69C|01|1|1||1||||1||||1||UPA|0|0|1|1|1|73|6|1|||1|
011F375B59F7E058CD096DCA9647AB4801|011F375B59F7E058CD096DCA9647AB48|01|1|1||1||||1||||1||UPA|0|0|1|1|1|27|6|1|||1|
011F375B59F7E058DC33D826A245CD0701|011F375B59F7E058DC33D826A245CD07|01|1|1||1||||1||||2|81|punto alcaldia municipal|24.0349538424839|24.1564109370952|1|1|2|39|6|1|||1|
